deviceName,uptime,Impact,Evento_Fecha_Módulo
ipdsl,1y:0w,NO,Junio: A9K-MOD160-SE
ipdsl,1y:0w,NO,Junio: A9K-MOD160-SE
ipdsl,1y:0w,NO,Junio: A9K-MOD160-SE
ipdsl,1y:0w,NO,Junio: A9K-MOD160-SE
ipdsl,1y:0w,NO,Junio: A9K-MOD160-SE
ipdsl,1y:0w,NO,Junio: A9K-MOD160-SE
ipdsl,1y:0w,NO,Junio: A9K-MOD160-SE
ipdsl,1y:0w,NO,Junio: A9K-MOD160-SE
ipdsl,1y:0w,NO,Junio: A9K-MOD160-SE
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
sec,1y:0w,NO,Agosto: CRS-LSP400G
sec,1y:0w,NA,NA
reg,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
reg,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
inet,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,IMPACTO,Febrero: A9K-MOD160-SE
ipdsl,1y:0w,IMPACTO,Febrero: A9K-MOD160-SE
ipdsl,1y:0w,IMPACTO,Febrero: A9K-MOD160-SE
ipdsl,1y:0w,IMPACTO,Febrero: A9K-MOD160-SE
ipdsl,1y:0w,IMPACTO,Febrero: A9K-MOD160-SE
ipdsl,1y:0w,IMPACTO,Febrero: A9K-MOD160-SE
ipdsl,1y:0w,IMPACTO,Febrero: A9K-MOD160-SE
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NO,Enero: A9K-MOD160-SE
ipdsl,1y:0w,NO,Enero: A9K-MOD160-SE
ipdsl,1y:0w,NO,Enero: A9K-MOD160-SE
ipdsl,1y:0w,NO,Enero: A9K-MOD160-SE
ipdsl,1y:0w,NO,Enero: A9K-MOD160-SE
ipdsl,1y:0w,NO,Enero: A9K-MOD160-SE
ipdsl,1y:0w,NO,Enero: A9K-MOD160-SE
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
reg,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NO,Enero: A9K-MOD160-SE
ipdsl,1y:0w,NO,Enero: A9K-MOD160-SE
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
sec,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
bup,1y:0w,NO,Julio: CRS-LSP-X
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NO,Junio: A9K-RSP440-SE
ipdsl,1y:0w,NO,Junio: A9K-RSP440-SE
ipdsl,1y:0w,NO,Junio: A9K-RSP440-SE
ipdsl,1y:0w,NO,Junio: A9K-RSP440-SE
ipdsl,1y:0w,NO,Junio: A9K-RSP440-SE
ipdsl,1y:0w,NO,Junio: A9K-RSP440-SE
ipdsl,1y:0w,NO,Junio: A9K-RSP440-SE
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
ipdsl,1y:0w,NA,NA
bup,1y:0w,NO,Julio: CRS-LSP-X
bup,1y:0w,NO,Julio: CRS-LSP-X
bup,1y:0w,NO,Julio: CRS-LSP-X
bup,1y:0w,NO,Julio: CRS-LSP-X
bup,1y:0w,NO,Julio: CRS-LSP-X
bup,1y:0w,NO,Julio: CRS-LSP-X
bup,1y:0w,NO,Julio: CRS-LSP-X
bup,1y:0w,NO,Julio: CRS-LSP-X
bup,1y:0w,NO,Julio: CRS-LSP-X
bup,1y:0w,NO,Julio: CRS-LSP-X
bup,1y:0w,NO,Julio: CRS-LSP-X
bup,1y:0w,NO,Julio: CRS-LSP-X
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
sec,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
vpntc,0y:9w,NA,NA
vpntc,0y:9w,NA,NA
vpntc,0y:9w,NA,NA
vpntc,0y:9w,NA,NA
vpntc,0y:9w,NA,NA
vpntc,0y:9w,NA,NA
vpntc,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
aplamo,0y:9w,NA,NA
sec,0y:9w,NA,NA
reg,0y:9w,NA,NA
sec,0y:9w,NO,Febrero: CRS-FP140
reg,0y:9w,NA,NA
sec,0y:9w,NA,NA
sec,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
reg,0y:9w,NA,NA
vpnint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
reg,0y:9w,NO,Febrero: CRS-8-PRP-12G
reg,0y:9w,NO,Febrero: CRS-8-PRP-12G
reg,0y:9w,NO,Febrero: CRS-8-PRP-12G
reg,0y:9w,NO,Febrero: CRS-8-PRP-12G
reg,0y:9w,NO,Febrero: CRS-8-PRP-12G
reg,0y:9w,NO,Febrero: CRS-8-PRP-12G
reg,0y:9w,NO,Febrero: CRS-8-PRP-12G
reg,0y:9w,NO,Febrero: CRS-8-PRP-12G
reg,0y:9w,NO,Febrero: CRS-8-PRP-12G
reg,0y:9w,NO,Febrero: CRS-8-PRP-12G
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
ipdsl,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
reg,0y:9w,NA,NA
vpn,0y:9w,NA,NA
vpn,0y:9w,NA,NA
vpn,0y:9w,NA,NA
vpn,0y:9w,NA,NA
vpn,0y:9w,NA,NA
inet,0y:9w,NA,NA
inet,0y:9w,NA,NA
inet,0y:9w,NA,NA
inet,0y:9w,NA,NA
rclea,0y:9w,NA,NA
rclea,0y:9w,NA,NA
rclea,0y:9w,NA,NA
rclea,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
bbint,0y:9w,NA,NA
vip,0y:9w,NA,NA
vip,0y:9w,NA,NA
vip,0y:9w,NA,NA
vip,0y:9w,NA,NA
sec,0y:9w,NA,NA
rclea,0y:9w,NA,NA
rclea,0y:9w,NA,NA
rclea,0y:9w,NA,NA
rclea,0y:9w,NA,NA
rclea,0y:9w,NA,NA
bup,0y:9w,NA,NA
bup,0y:9w,NA,NA
bup,0y:9w,NA,NA
bup,0y:9w,NA,NA
bup,0y:9w,NA,NA
bup,0y:9w,NA,NA
bup,0y:9w,NA,NA
bup,0y:9w,NA,NA
bup,0y:9w,NA,NA
bup,0y:9w,NA,NA
bup,0y:9w,NA,NA
bup,0y:9w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
bup,0y:8w,NA,NA
sec,0y:8w,NA,NA
sec,0y:8w,NA,NA
sec,0y:8w,NA,NA
sec,0y:8w,NA,NA
sec,0y:8w,NA,NA
sec,0y:8w,NA,NA
sec,0y:8w,NA,NA
sec,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
bbint,0y:8w,NA,NA
vip,0y:8w,NA,NA
vip,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
vip,0y:8w,NA,NA
vip,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
vip,0y:8w,NA,NA
vip,0y:8w,NA,NA
vip,0y:8w,NA,NA
vip,0y:8w,NA,NA
reg,0y:8w,NA,NA
vip,0y:8w,NA,NA
vip,0y:8w,NA,NA
vip,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
sec,0y:8w,NA,NA
ipdsl,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
sec,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
inet,0y:8w,NA,NA
inet,0y:8w,NA,NA
inet,0y:8w,NA,NA
inet,0y:8w,NA,NA
inet,0y:8w,NA,NA
vip,0y:8w,NA,NA
vip,0y:8w,NA,NA
vip,0y:8w,NA,NA
vip,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
sec,0y:8w,NA,NA
reg,0y:8w,NA,NA
reg,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpn,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
vpntc,0y:8w,NA,NA
bb,0y:8w,NA,NA
sec,0y:8w,NA,NA
ipdsl,0y:8w,NA,NA
ipdsl,0y:8w,NA,NA
ipdsl,0y:8w,NA,NA
ipdsl,0y:8w,NA,NA
ipdsl,0y:8w,NA,NA
ipdsl,0y:8w,NA,NA
ipdsl,0y:8w,NA,NA
ipdsl,0y:8w,NA,NA
ipdsl,0y:8w,NA,NA
vpntc,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
vip,0y:7w,NA,NA
ipdsl,0y:7w,NA,NA
vip,0y:7w,NA,NA
vip,0y:7w,NA,NA
inetm,0y:7w,NA,NA
sec,0y:7w,NA,NA
sec,0y:7w,NA,NA
sec,0y:7w,NA,NA
reg,0y:7w,NA,NA
sec,0y:7w,NA,NA
vpnint,0y:7w,NA,NA
sec,0y:7w,NA,NA
sec,0y:7w,NA,NA
sec,0y:7w,NA,NA
sec,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
vpntc,0y:7w,NA,NA
sec,0y:7w,NA,NA
sec,0y:7w,NA,NA
sec,0y:7w,NA,NA
ipdsl,0y:7w,NA,NA
ipdsl,0y:7w,NA,NA
inet,0y:7w,NA,NA
inet,0y:7w,NA,NA
inet,0y:7w,NA,NA
inet,0y:7w,NA,NA
inet,0y:7w,NA,NA
ipdsl,0y:7w,NA,NA
sec,0y:6w,NA,NA
reg,0y:6w,NA,NA
bb,0y:6w,NA,NA
sec,0y:6w,NA,NA
sec,0y:6w,NA,NA
bup,0y:6w,NA,NA
sec,0y:6w,NO,Febrero: CRS-FP400G
sec,0y:6w,NA,NA
bb,0y:6w,NA,NA
reg,0y:6w,NA,NA
ideint,0y:5w,NA,NA
ideint,0y:5w,NA,NA
ideint,0y:5w,NA,NA
ideint,0y:5w,NA,NA
ideint,0y:5w,NA,NA
ideint,0y:5w,NA,NA
ideint,0y:5w,NA,NA
ideint,0y:5w,NA,NA
ideint,0y:5w,NA,NA
ideint,0y:5w,NA,NA
ideint,0y:5w,NA,NA
ideint,0y:5w,NA,NA
bup,0y:5w,NA,NA
sec,0y:5w,NA,NA
sec,0y:5w,NA,NA
sec,0y:5w,NA,NA
sec,0y:5w,NA,NA
sec,0y:5w,NA,NA
sec,0y:5w,NA,NA
sec,0y:5w,NA,NA
sec,0y:5w,NA,NA
sec,0y:5w,NA,NA
sec,0y:5w,NA,NA
sec,0y:5w,NA,NA
sec,0y:5w,NA,NA
sec,0y:5w,NA,NA
sec,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
bb,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NO,Agosto: CRS-8-PRP-12G
reg,0y:5w,NO,Agosto: CRS-8-PRP-12G
reg,0y:5w,NO,Agosto: CRS-8-PRP-12G
reg,0y:5w,NO,Agosto: CRS-8-PRP-12G
reg,0y:5w,NO,Agosto: CRS-8-PRP-12G
reg,0y:5w,NO,Agosto: CRS-8-PRP-12G
reg,0y:5w,NO,Agosto: CRS-8-PRP-12G
reg,0y:5w,NO,Agosto: CRS-8-PRP-12G
reg,0y:5w,NO,Agosto: CRS-8-PRP-12G
reg,0y:5w,NO,Agosto: CRS-8-PRP-12G
reg,0y:5w,NO,Agosto: CRS-8-PRP-12G
reg,0y:5w,NO,Agosto: CRS-8-PRP-12G
reg,0y:5w,NO,Agosto: CRS-8-PRP-12G
reg,0y:5w,NA,NA
vpntc,0y:5w,NA,NA
vpntc,0y:5w,NA,NA
vpntc,0y:5w,NA,NA
vpntc,0y:5w,NA,NA
vpntc,0y:5w,NA,NA
vip,0y:5w,NA,NA
vip,0y:5w,NA,NA
vip,0y:5w,NA,NA
vip,0y:5w,NA,NA
vip,0y:5w,NA,NA
vip,0y:5w,NA,NA
vip,0y:5w,NA,NA
vip,0y:5w,NA,NA
bb,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
vpntc,0y:5w,NA,NA
vpntc,0y:5w,NA,NA
vpntc,0y:5w,NA,NA
vpntc,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
reg,0y:5w,NA,NA
vip,0y:5w,NA,NA
vip,0y:5w,NA,NA
vip,0y:5w,NA,NA
vip,0y:5w,NA,NA
