deviceName,node,productId,uptime,match
ipdsl-son-obregon-25,node0_2_CPU0,A9K-RSP440-SE,1:0:0:0,No_Imp_Junio: A9K-RSP440-SE
ipdsl-son-obregon-25,node0_1_CPU0,A9K-RSP440-SE,1:0:0:0,No_Imp_Junio: A9K-RSP440-SE
ipdsl-son-obregon-25,node0_0_CPU0,A9K-RSP440-SE,1:0:0:0,No_Imp_Junio: A9K-RSP440-SE
ipdsl-son-obregon-25,node0_RSP0_CPU0,A9K-RSP440-SE,1:0:0:0,No_Imp_Junio: A9K-RSP440-SE
ipdsl-jal-zapopan-6,node0_6_CPU0,A9K-RSP880-LT-SE,1:0:0:0,NA
ipdsl-jal-zapopan-6,node0_5_CPU0,A9K-RSP880-LT-SE,1:0:0:0,NA
ipdsl-jal-zapopan-6,node0_4_CPU0,A9K-RSP880-LT-SE,1:0:0:0,NA
ipdsl-jal-zapopan-6,node0_1_CPU0,A9K-RSP880-LT-SE,1:0:0:0,NA
ipdsl-jal-zapopan-6,node0_0_CPU0,A9K-RSP880-LT-SE,1:0:0:0,NA
ipdsl-jal-zapopan-6,node0_RSP1_CPU0,A9K-RSP880-LT-SE,1:0:0:0,NA
ipdsl-jal-zapopan-6,node0_RSP0_CPU0,A9K-RSP880-LT-SE,1:0:0:0,NA
ipdsl-jal-ctg-74,node0_6_CPU0,A9K-RSP440-SE,1:0:0:0,NA
ipdsl-jal-ctg-74,node0_5_CPU0,A9K-RSP440-SE,1:0:0:0,NA
ipdsl-jal-ctg-74,node0_3_CPU0,A9K-RSP440-SE,1:0:0:0,NA
ipdsl-jal-ctg-74,node0_2_CPU0,A9K-RSP440-SE,1:0:0:0,NA
ipdsl-jal-ctg-74,node0_1_CPU0,A9K-RSP440-SE,1:0:0:0,NA
ipdsl-jal-ctg-74,node0_0_CPU0,A9K-RSP440-SE,1:0:0:0,NA
ipdsl-jal-ctg-74,node0_RSP1_CPU0,A9K-RSP440-SE,1:0:0:0,NA
ipdsl-jal-ctg-74,node0_RSP0_CPU0,A9K-RSP440-SE,1:0:0:0,NA
bup-nvl-mayo-63,node0_RP1_CPU0,14X10GBE-WL-XFP,1:0:0:0,No_Imp_Julio: CRS-LSP-X
bup-nvl-mayo-63,node0_RP0_CPU0,14X10GBE-WL-XFP,1:0:0:0,No_Imp_Julio: CRS-LSP-X
bup-nvl-mayo-63,node0_SM3_SP,14X10GBE-WL-XFP,1:0:0:0,No_Imp_Julio: CRS-LSP-X
bup-nvl-mayo-63,node0_SM0_SP,14X10GBE-WL-XFP,1:0:0:0,No_Imp_Julio: CRS-LSP-X
bup-nvl-mayo-63,node0_SM1_SP,14X10GBE-WL-XFP,1:0:0:0,No_Imp_Julio: CRS-LSP-X
bup-nvl-mayo-63,node0_7_CPU0,14X10GBE-WL-XFP,1:0:0:0,No_Imp_Julio: CRS-LSP-X
bup-nvl-mayo-63,node0_6_CPU0,14X10GBE-WL-XFP,1:0:0:0,No_Imp_Julio: CRS-LSP-X
bup-nvl-mayo-63,node0_4_CPU0,14X10GBE-WL-XFP,1:0:0:0,No_Imp_Julio: CRS-LSP-X
bup-nvl-mayo-63,node0_3_CPU0,14X10GBE-WL-XFP,1:0:0:0,No_Imp_Julio: CRS-LSP-X
bup-nvl-mayo-63,node0_2_CPU0,14X10GBE-WL-XFP,1:0:0:0,No_Imp_Julio: CRS-LSP-X
bup-nvl-mayo-63,node0_1_CPU0,14X10GBE-WL-XFP,1:0:0:0,No_Imp_Julio: CRS-LSP-X
bup-nvl-mayo-63,node0_0_CPU0,14X10GBE-WL-XFP,1:0:0:0,No_Imp_Julio: CRS-LSP-X
aplamo-la-onewilshire-22,node0_1_CPU0,A9K-RSP440-SE,0:9:4:1,NA
aplamo-la-onewilshire-22,node0_0_CPU0,A9K-RSP440-SE,0:9:4:1,NA
aplamo-la-onewilshire-22,node0_RSP1_CPU0,A9K-RSP440-SE,0:9:4:1,NA
aplamo-la-onewilshire-22,node0_RSP0_CPU0,A9K-RSP440-SE,0:9:4:1,NA
aplamo-lavict-polo-2,node0_0_CPU0,XFP-10GLR-OC192SR,0:9:4:1,NA
aplamo-la-onewilshire-22,node0_7_CPU0,A9K-RSP440-SE,0:9:4:1,NA
aplamo-lavict-polo-2,node0_RSP1_CPU0,XFP-10GLR-OC192SR,0:9:4:1,NA
aplamo-lavict-polo-2,node0_RSP0_CPU0,XFP-10GLR-OC192SR,0:9:4:1,NA
sec-hgo-revolucionp-23,node0_2_CPU0,CRS1-SIP-800,0:9:4:1,NA
ipdsl-tam-padremier-32,node0_7_CPU0,A9K-RSP880-LT-SE,0:9:4:0,NA
ipdsl-tam-padremier-32,node0_5_CPU0,A9K-RSP880-LT-SE,0:9:4:0,NA
ipdsl-tam-padremier-32,node0_4_CPU0,A9K-RSP880-LT-SE,0:9:4:0,NA
ipdsl-tam-padremier-32,node0_2_CPU0,A9K-RSP880-LT-SE,0:9:4:0,NA
ipdsl-tam-padremier-32,node0_1_CPU0,A9K-RSP880-LT-SE,0:9:4:0,NA
ipdsl-tam-padremier-32,node0_0_CPU0,A9K-RSP880-LT-SE,0:9:4:0,NA
aplamo-miami-americas-30,node0_2_CPU0,A9K-RSP440-SE,0:9:4:0,NA
aplamo-miami-americas-30,node0_1_CPU0,A9K-RSP440-SE,0:9:4:0,NA
aplamo-miami-americas-30,node0_0_CPU0,A9K-RSP440-SE,0:9:4:0,NA
aplamo-miami-americas-30,node0_RSP0_CPU0,A9K-RSP440-SE,0:9:4:0,NA
aplamo-riojan-alexandremck-16,node0_0_CPU0,XFP-10GLR-OC192SR,0:9:4:0,NA
aplamo-riojan-alexandremck-16,node0_RSP1_CPU0,XFP-10GLR-OC192SR,0:9:4:0,NA
aplamo-miami-americas-30,node0_7_CPU0,A9K-RSP440-SE,0:9:4:0,NA
aplamo-miami-americas-30,node0_RSP1_CPU0,A9K-RSP440-SE,0:9:4:0,NA
aplamo-riojan-alexandremck-16,node0_RSP0_CPU0,XFP-10GLR-OC192SR,0:9:4:0,NA
ipdsl-tam-padremier-32,node0_RSP1_CPU0,A9K-RSP880-LT-SE,0:9:4:0,NA
aplamo-saopau-penha-15,node0_0_CPU0,XFP-10GLR-OC192SR,0:9:3:3,NA
aplamo-saopau-penha-15,node0_RSP1_CPU0,XFP-10GLR-OC192SR,0:9:3:3,NA
aplamo-saopau-penha-15,node0_RSP0_CPU0,XFP-10GLR-OC192SR,0:9:3:3,NA
aplamo-baires-juangaray-10,node0_0_CPU0,XFP-10GLR-OC192SR,0:9:3:3,NA
vpntc-hgo-revolucionp-34,node0_4_CPU0,A9K-RSP440-SE,0:9:3:3,NA
vpntc-hgo-revolucionp-34,node0_3_CPU0,A9K-RSP440-SE,0:9:3:3,NA
vpntc-hgo-revolucionp-34,node0_2_CPU0,A9K-RSP440-SE,0:9:3:3,NA
vpntc-hgo-revolucionp-34,node0_1_CPU0,A9K-RSP440-SE,0:9:3:3,NA
vpntc-hgo-revolucionp-34,node0_0_CPU0,A9K-RSP440-SE,0:9:3:3,NA
vpntc-hgo-revolucionp-34,node0_RSP1_CPU0,A9K-RSP440-SE,0:9:3:3,NA
vpntc-hgo-revolucionp-34,node0_RSP0_CPU0,A9K-RSP440-SE,0:9:3:3,NA
aplamo-baires-juangaray-10,node0_RSP1_CPU0,XFP-10GLR-OC192SR,0:9:3:3,NA
aplamo-baires-juangaray-10,node0_RSP0_CPU0,XFP-10GLR-OC192SR,0:9:3:3,NA
sec-qro-corregidora-36,node0_RP0_CPU0,4X100GE-LO,0:9:3:2,NA
reg-mor-mirador-30,node0_4_CPU0,SFP-10G-LR,0:9:2:6,NA
sec-son-cortinez-17,node0_6_CPU0,CPAK-100G-LR4,0:9:2:4,No_Imp_Febrero: CRS-FP140
reg-gto-aztecas-30,node0_4_CPU0,4X100GE-LO,0:9:2:0,NA
sec-sin-losmochis-22,node0_7_CPU0,4X100GE-LO,0:9:2:0,NA
sec-sin-losmochis-18,node0_7_CPU0,4X100GE-LO,0:9:2:0,NA
ipdsl-nvl-anahuac-36,node0_7_CPU0,A9K-RSP880-LT-SE,0:9:1:6,NA
ipdsl-nvl-anahuac-36,node0_6_CPU0,A9K-RSP880-LT-SE,0:9:1:6,NA
ipdsl-nvl-anahuac-36,node0_5_CPU0,A9K-RSP880-LT-SE,0:9:1:6,NA
ipdsl-nvl-anahuac-36,node0_4_CPU0,A9K-RSP880-LT-SE,0:9:1:6,NA
ipdsl-nvl-anahuac-36,node0_3_CPU0,A9K-RSP880-LT-SE,0:9:1:6,NA
ipdsl-nvl-anahuac-36,node0_2_CPU0,A9K-RSP880-LT-SE,0:9:1:6,NA
ipdsl-nvl-anahuac-36,node0_1_CPU0,A9K-RSP880-LT-SE,0:9:1:6,NA
ipdsl-nvl-anahuac-36,node0_0_CPU0,A9K-RSP880-LT-SE,0:9:1:6,NA
ipdsl-nvl-anahuac-36,node0_RSP1_CPU0,A9K-RSP880-LT-SE,0:9:1:6,NA
ipdsl-nvl-anahuac-36,node0_RSP0_CPU0,A9K-RSP880-LT-SE,0:9:1:6,NA
reg-ver-idelallave-27,node0_SM2_SP,4X100GE-LO,0:9:1:4,NA
vpnint-dallas-bryan-24,node0_RSP0_CPU0,GLC-LH-SMD,0:9:1:4,NA
bbint-miami-americas-20,node0_RP1_CPU0,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_RP0_CPU0,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_SM4_SP,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_SM5_SP,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_SM0_SP,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_SM1_SP,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_SM6_SP,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_SM2_SP,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_SM7_SP,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_SM3_SP,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_15_CPU0,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_14_CPU0,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_0_CPU0,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_AM0_SP,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_FC0_SP,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_AM1_SP,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_FC1_SP,CRS-16-PRP-12G,0:9:1:0,NA
bbint-miami-americas-20,node0_1_CPU0,CRS-16-PRP-12G,0:9:1:0,NA
ipdsl-qoo-kukulcan-29,node0_7_CPU0,A9K-RSP880-LT-SE,0:9:0:6,NA
reg-nvl-triara-39,node0_RP0_CPU0,14X10GBE-WL-XFP,0:9:0:6,No_Imp_Febrero: CRS-8-PRP-12G
reg-nvl-triara-39,node0_SM2_SP,14X10GBE-WL-XFP,0:9:0:6,No_Imp_Febrero: CRS-8-PRP-12G
reg-nvl-triara-39,node0_SM0_SP,14X10GBE-WL-XFP,0:9:0:6,No_Imp_Febrero: CRS-8-PRP-12G
reg-nvl-triara-39,node0_SM3_SP,14X10GBE-WL-XFP,0:9:0:6,No_Imp_Febrero: CRS-8-PRP-12G
reg-nvl-triara-39,node0_SM1_SP,14X10GBE-WL-XFP,0:9:0:6,No_Imp_Febrero: CRS-8-PRP-12G
reg-nvl-triara-39,node0_7_CPU0,14X10GBE-WL-XFP,0:9:0:6,No_Imp_Febrero: CRS-8-PRP-12G
reg-nvl-triara-39,node0_6_CPU0,14X10GBE-WL-XFP,0:9:0:6,No_Imp_Febrero: CRS-8-PRP-12G
reg-nvl-triara-39,node0_5_CPU0,14X10GBE-WL-XFP,0:9:0:6,No_Imp_Febrero: CRS-8-PRP-12G
reg-nvl-triara-39,node0_2_CPU0,14X10GBE-WL-XFP,0:9:0:6,No_Imp_Febrero: CRS-8-PRP-12G
reg-nvl-triara-39,node0_1_CPU0,14X10GBE-WL-XFP,0:9:0:6,No_Imp_Febrero: CRS-8-PRP-12G
reg-edo-cuautitlan-38,node0_RP1_CPU0,SFP-10G-LR,0:9:0:6,NA
reg-edo-cuautitlan-38,node0_RP0_CPU0,SFP-10G-LR,0:9:0:6,NA
reg-edo-cuautitlan-38,node0_SM2_SP,SFP-10G-LR,0:9:0:6,NA
reg-edo-cuautitlan-38,node0_SM0_SP,SFP-10G-LR,0:9:0:6,NA
reg-edo-cuautitlan-38,node0_SM1_SP,SFP-10G-LR,0:9:0:6,NA
reg-edo-cuautitlan-38,node0_7_CPU0,SFP-10G-LR,0:9:0:6,NA
reg-edo-cuautitlan-38,node0_3_CPU0,SFP-10G-LR,0:9:0:6,NA
reg-edo-cuautitlan-38,node0_2_CPU0,SFP-10G-LR,0:9:0:6,NA
reg-edo-cuautitlan-38,node0_0_CPU0,SFP-10G-LR,0:9:0:6,NA
ipdsl-tam-padremier-32,node0_6_CPU0,A9K-RSP880-LT-SE,0:9:0:4,NA
reg-nvl-santafe-25,node0_RP1_CPU0,14X10GBE-WL-XFP,0:9:0:4,NA
reg-nvl-santafe-25,node0_RP0_CPU0,14X10GBE-WL-XFP,0:9:0:4,NA
reg-nvl-santafe-25,node0_SM1_SP,14X10GBE-WL-XFP,0:9:0:4,NA
reg-nvl-santafe-25,node0_SM0_SP,14X10GBE-WL-XFP,0:9:0:4,NA
reg-nvl-santafe-25,node0_SM2_SP,14X10GBE-WL-XFP,0:9:0:4,NA
reg-nvl-santafe-25,node0_SM3_SP,14X10GBE-WL-XFP,0:9:0:4,NA
reg-nvl-santafe-25,node0_3_CPU0,14X10GBE-WL-XFP,0:9:0:4,NA
reg-nvl-santafe-25,node0_2_CPU0,14X10GBE-WL-XFP,0:9:0:4,NA
reg-nvl-santafe-25,node0_1_CPU0,14X10GBE-WL-XFP,0:9:0:4,NA
reg-nvl-santafe-25,node0_0_CPU0,14X10GBE-WL-XFP,0:9:0:4,NA
reg-gto-pedromoreno-33,node0_SM2_SP,4X100GE-LO,0:9:0:3,NA
reg-gto-pedromoreno-33,node0_SM1_SP,4X100GE-LO,0:9:0:3,NA
reg-gto-pedromoreno-33,node0_SM0_SP,4X100GE-LO,0:9:0:3,NA
reg-gto-pedromoreno-33,node0_SM3_SP,4X100GE-LO,0:9:0:3,NA
reg-gto-pedromoreno-33,node0_7_CPU0,4X100GE-LO,0:9:0:3,NA
reg-gto-pedromoreno-33,node0_RP0_CPU0,4X100GE-LO,0:9:0:3,NA
reg-gto-pedromoreno-33,node0_6_CPU0,4X100GE-LO,0:9:0:3,NA
reg-gto-pedromoreno-33,node0_4_CPU0,4X100GE-LO,0:9:0:3,NA
reg-gto-pedromoreno-33,node0_2_CPU0,4X100GE-LO,0:9:0:3,NA
reg-gto-pedromoreno-33,node0_1_CPU0,4X100GE-LO,0:9:0:3,NA
reg-gto-pedromoreno-33,node0_0_CPU0,4X100GE-LO,0:9:0:3,NA
vpn-miami-americas-29,node0_2_CPU0,SFP-10G-LR-S,0:9:0:2,NA
vpn-miami-americas-29,node0_1_CPU0,SFP-10G-LR-S,0:9:0:2,NA
vpn-miami-americas-29,node0_0_CPU0,SFP-10G-LR-S,0:9:0:2,NA
vpn-miami-americas-29,node0_RSP1_CPU0,SFP-10G-LR-S,0:9:0:2,NA
vpn-miami-americas-29,node0_RSP0_CPU0,SFP-10G-LR-S,0:9:0:2,NA
inet-ver-cordoba-23,node0_1_CPU0,A9K-RSP440-SE,0:9:0:1,NA
inet-ver-cordoba-23,node0_0_CPU0,A9K-RSP440-SE,0:9:0:1,NA
inet-ver-cordoba-23,node0_RSP1_CPU0,A9K-RSP440-SE,0:9:0:1,NA
inet-ver-cordoba-23,node0_RSP0_CPU0,A9K-RSP440-SE,0:9:0:1,NA
rclea-mex-culhuacan-83,node0_1_CPU0,A9K-RSP440-SE,0:9:0:1,NA
rclea-mex-culhuacan-83,node0_0_CPU0,A9K-RSP440-SE,0:9:0:1,NA
rclea-mex-culhuacan-83,node0_RSP1_CPU0,A9K-RSP440-SE,0:9:0:1,NA
rclea-mex-culhuacan-83,node0_RSP0_CPU0,A9K-RSP440-SE,0:9:0:1,NA
bbint-baires-juangaray-8,node0_RP1_CPU0,CRS-8-PRP-12G,0:9:0:0,NA
bbint-baires-juangaray-8,node0_RP0_CPU0,CRS-8-PRP-12G,0:9:0:0,NA
bbint-baires-juangaray-8,node0_SM2_SP,CRS-8-PRP-12G,0:9:0:0,NA
bbint-baires-juangaray-8,node0_SM3_SP,CRS-8-PRP-12G,0:9:0:0,NA
bbint-baires-juangaray-8,node0_SM1_SP,CRS-8-PRP-12G,0:9:0:0,NA
bbint-baires-juangaray-8,node0_SM0_SP,CRS-8-PRP-12G,0:9:0:0,NA
bbint-baires-juangaray-8,node0_0_CPU0,CRS-8-PRP-12G,0:9:0:0,NA
vip-mex-estrella-27,node0_1_CPU0,XFP-10GLR-OC192SR,0:9:0:0,NA
vip-mex-estrella-27,node0_0_CPU0,XFP-10GLR-OC192SR,0:9:0:0,NA
vip-mex-estrella-27,node0_RSP1_CPU0,XFP-10GLR-OC192SR,0:9:0:0,NA
vip-mex-estrella-27,node0_RSP0_CPU0,XFP-10GLR-OC192SR,0:9:0:0,NA
sec-son-cortinez-19,node0_6_CPU0,14X10GBE-WL-XFP,0:9:0:0,NA
rclea-mex-culhuacan-82,node0_2_CPU0,A9K-RSP440-SE,0:9:0:0,NA
rclea-mex-culhuacan-82,node0_1_CPU0,A9K-RSP440-SE,0:9:0:0,NA
rclea-mex-culhuacan-82,node0_0_CPU0,A9K-RSP440-SE,0:9:0:0,NA
rclea-mex-culhuacan-82,node0_RSP1_CPU0,A9K-RSP440-SE,0:9:0:0,NA
rclea-mex-culhuacan-82,node0_RSP0_CPU0,A9K-RSP440-SE,0:9:0:0,NA
bup-bcn-arbol-16,node0_RP1_CPU0,CRS-8-PRP-12G,0:9:0:0,NA
bup-bcn-arbol-16,node0_RP0_CPU0,CRS-8-PRP-12G,0:9:0:0,NA
bup-bcn-arbol-16,node0_SM3_SP,CRS-8-PRP-12G,0:9:0:0,NA
bup-bcn-arbol-16,node0_SM2_SP,CRS-8-PRP-12G,0:9:0:0,NA
bup-bcn-arbol-16,node0_SM0_SP,CRS-8-PRP-12G,0:9:0:0,NA
bup-bcn-arbol-16,node0_SM1_SP,CRS-8-PRP-12G,0:9:0:0,NA
bup-bcn-arbol-16,node0_7_CPU0,CRS-8-PRP-12G,0:9:0:0,NA
bup-bcn-arbol-16,node0_6_CPU0,CRS-8-PRP-12G,0:9:0:0,NA
bup-bcn-arbol-16,node0_5_CPU0,CRS-8-PRP-12G,0:9:0:0,NA
bup-bcn-arbol-16,node0_4_CPU0,CRS-8-PRP-12G,0:9:0:0,NA
bup-bcn-arbol-16,node0_0_CPU0,CRS-8-PRP-12G,0:9:0:0,NA
bup-bcn-arbol-16,node0_2_CPU0,CRS-8-PRP-12G,0:9:0:0,NA
vpntc-son-cortinez-22,node0_1_CPU0,A9K-RSP440-SE,0:8:4:1,NA
vpntc-son-cortinez-22,node0_0_CPU0,A9K-RSP440-SE,0:8:4:1,NA
vpntc-son-cortinez-22,node0_RSP1_CPU0,A9K-RSP440-SE,0:8:4:1,NA
vpntc-son-cortinez-22,node0_RSP0_CPU0,A9K-RSP440-SE,0:8:4:1,NA
bup-jal-ctg-71,node0_RP1_CPU0,4X100GE-LO,0:8:4:1,NA
bup-jal-ctg-71,node0_RP0_CPU0,4X100GE-LO,0:8:4:1,NA
bup-jal-ctg-71,node0_SM0_SP,4X100GE-LO,0:8:4:1,NA
bup-jal-ctg-71,node0_SM1_SP,4X100GE-LO,0:8:4:1,NA
bup-jal-ctg-71,node0_SM3_SP,4X100GE-LO,0:8:4:1,NA
bup-jal-ctg-71,node0_SM2_SP,4X100GE-LO,0:8:4:1,NA
bup-jal-ctg-71,node0_7_CPU0,4X100GE-LO,0:8:4:1,NA
bup-jal-ctg-71,node0_6_CPU0,4X100GE-LO,0:8:4:1,NA
bup-jal-ctg-71,node0_4_CPU0,4X100GE-LO,0:8:4:1,NA
bup-jal-ctg-71,node0_3_CPU0,4X100GE-LO,0:8:4:1,NA
bup-jal-ctg-71,node0_2_CPU0,4X100GE-LO,0:8:4:1,NA
bup-jal-ctg-71,node0_1_CPU0,4X100GE-LO,0:8:4:1,NA
bup-son-garmendia-38,node0_SM3_SP,14X10GBE-WL-XFP,0:8:4:0,NA
bup-son-garmendia-38,node0_SM1_SP,14X10GBE-WL-XFP,0:8:4:0,NA
bup-son-garmendia-38,node0_SM0_SP,14X10GBE-WL-XFP,0:8:4:0,NA
bup-son-garmendia-38,node0_SM2_SP,14X10GBE-WL-XFP,0:8:4:0,NA
bup-son-garmendia-38,node0_5_CPU0,14X10GBE-WL-XFP,0:8:4:0,NA
bup-son-garmendia-38,node0_4_CPU0,14X10GBE-WL-XFP,0:8:4:0,NA
bup-son-garmendia-38,node0_RP1_CPU0,14X10GBE-WL-XFP,0:8:4:0,NA
bup-son-garmendia-38,node0_RP0_CPU0,14X10GBE-WL-XFP,0:8:4:0,NA
bup-son-garmendia-38,node0_2_CPU0,14X10GBE-WL-XFP,0:8:4:0,NA
bup-son-garmendia-38,node0_0_CPU0,14X10GBE-WL-XFP,0:8:4:0,NA
sec-mor-borda-19,node0_RP1_CPU0,CRS-8-PRP-12G,0:8:4:0,NA
sec-mor-borda-19,node0_RP0_CPU0,CRS-8-PRP-12G,0:8:4:0,NA
sec-mor-borda-19,node0_SM1_SP,CRS-8-PRP-12G,0:8:4:0,NA
sec-mor-borda-19,node0_SM0_SP,CRS-8-PRP-12G,0:8:4:0,NA
sec-mor-borda-19,node0_SM3_SP,CRS-8-PRP-12G,0:8:4:0,NA
sec-mor-borda-19,node0_SM2_SP,CRS-8-PRP-12G,0:8:4:0,NA
sec-mor-borda-19,node0_7_CPU0,CRS-8-PRP-12G,0:8:4:0,NA
sec-mor-borda-19,node0_0_CPU0,CRS-8-PRP-12G,0:8:4:0,NA
bbint-miami-americas-21,node0_RP1_CPU0,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_RP0_CPU0,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_SM1_SP,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_SM0_SP,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_SM4_SP,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_AM0_SP,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_FC1_SP,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_FC0_SP,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_SM5_SP,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_SM6_SP,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_SM2_SP,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_SM7_SP,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_SM3_SP,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_15_CPU0,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_14_CPU0,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_1_CPU0,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_0_CPU0,CRS-16-PRP-12G,0:8:3:2,NA
bbint-miami-americas-21,node0_AM1_SP,CRS-16-PRP-12G,0:8:3:2,NA
vip-nvl-triara-38,node0_1_CPU0,A9K-RSP440-SE,0:8:3:2,NA
vip-nvl-triara-38,node0_0_CPU0,A9K-RSP440-SE,0:8:3:2,NA
reg-jal-bandera-25,node0_RP1_CPU0,4X100GE-LO,0:8:3:2,NA
reg-jal-bandera-25,node0_SM0_SP,4X100GE-LO,0:8:3:2,NA
reg-jal-bandera-25,node0_SM1_SP,4X100GE-LO,0:8:3:2,NA
reg-jal-bandera-25,node0_SM3_SP,4X100GE-LO,0:8:3:2,NA
reg-jal-bandera-25,node0_SM2_SP,4X100GE-LO,0:8:3:2,NA
reg-jal-bandera-25,node0_7_CPU0,4X100GE-LO,0:8:3:2,NA
reg-jal-bandera-25,node0_2_CPU0,4X100GE-LO,0:8:3:2,NA
reg-jal-bandera-25,node0_1_CPU0,4X100GE-LO,0:8:3:2,NA
reg-jal-bandera-25,node0_0_CPU0,4X100GE-LO,0:8:3:2,NA
vip-nvl-triara-38,node0_RSP1_CPU0,A9K-RSP440-SE,0:8:3:2,NA
vip-nvl-triara-38,node0_RSP0_CPU0,A9K-RSP440-SE,0:8:3:2,NA
reg-jal-ctg-58,node0_SM0_SP,14X10GBE-WL-XFP,0:8:3:1,NA
reg-jal-ctg-58,node0_SM1_SP,14X10GBE-WL-XFP,0:8:3:1,NA
reg-jal-ctg-58,node0_SM3_SP,14X10GBE-WL-XFP,0:8:3:1,NA
reg-jal-ctg-58,node0_SM2_SP,14X10GBE-WL-XFP,0:8:3:1,NA
reg-jal-ctg-58,node0_7_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-jal-ctg-58,node0_6_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-jal-ctg-58,node0_3_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-jal-ctg-58,node0_2_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-jal-ctg-58,node0_1_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-jal-ctg-58,node0_RP1_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-jal-ctg-58,node0_RP0_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-jal-ctg-58,node0_5_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-jal-ctg-58,node0_4_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-mch-morelia-31,node0_RP0_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-mch-morelia-31,node0_SM2_SP,14X10GBE-WL-XFP,0:8:3:1,NA
reg-mch-morelia-31,node0_SM3_SP,14X10GBE-WL-XFP,0:8:3:1,NA
reg-mch-morelia-31,node0_SM1_SP,14X10GBE-WL-XFP,0:8:3:1,NA
reg-mch-morelia-31,node0_SM0_SP,14X10GBE-WL-XFP,0:8:3:1,NA
reg-mch-morelia-31,node0_7_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-mch-morelia-31,node0_6_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-mch-morelia-31,node0_5_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-mch-morelia-31,node0_2_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-mch-morelia-31,node0_1_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
reg-mch-morelia-31,node0_0_CPU0,14X10GBE-WL-XFP,0:8:3:1,NA
vip-jal-ctg-76,node0_1_CPU0,A9K-RSP440-SE,0:8:3:1,NA
vip-jal-ctg-76,node0_0_CPU0,A9K-RSP440-SE,0:8:3:1,NA
vip-jal-ctg-76,node0_RSP1_CPU0,A9K-RSP440-SE,0:8:3:1,NA
vip-jal-ctg-76,node0_RSP0_CPU0,A9K-RSP440-SE,0:8:3:1,NA
