deviceName,node,productId,uptime_years,uptime_months,uptime_weeks,uptime_days,uptime_hours,match
bb-dallas-bryan-19,node0_AM1_SP,CPAK-100G-LR4,0,3,2,2,19,#REF!
bb-dallas-bryan-19,node0_FC1_SP,CPAK-100G-LR4,0,3,2,2,19,#REF!
bb-dallas-bryan-19,node0_15_CPU0,CPAK-100G-LR4,0,3,2,2,19,#REF!
bb-dallas-bryan-19,node0_14_CPU0,CPAK-100G-LR4,0,3,2,2,19,#REF!
bb-dallas-bryan-19,node0_13_CPU0,CPAK-100G-LR4,0,3,2,2,19,#REF!
bb-dallas-bryan-19,node0_8_CPU0,CPAK-100G-LR4,0,3,2,2,19,#REF!
bb-dallas-bryan-19,node0_7_CPU0,CPAK-100G-LR4,0,3,2,2,19,#REF!
bb-dallas-bryan-19,node0_6_CPU0,CPAK-100G-LR4,0,3,2,2,19,#REF!
bb-dallas-bryan-19,node0_5_CPU0,CPAK-100G-LR4,0,3,2,2,19,#REF!
bb-dallas-bryan-19,node0_4_CPU0,CPAK-100G-LR4,0,3,2,2,19,#REF!
bb-dallas-bryan-19,node0_3_CPU0,CPAK-100G-LR4,0,3,2,2,19,#REF!
bb-dallas-bryan-19,node0_2_CPU0,CPAK-100G-LR4,0,3,2,2,19,#REF!
bb-dallas-bryan-19,node0_1_CPU0,CPAK-100G-LR4,0,3,2,2,19,#REF!
bb-dallas-bryan-19,node0_0_CPU0,CPAK-100G-LR4,0,3,2,2,19,#REF!
bup-son-yanez-63,node0_RP1_CPU0,CRS-8-PRP-12G,0,3,2,2,19,#REF!
bup-son-yanez-63,node0_RP0_CPU0,CRS-8-PRP-12G,0,3,2,2,19,#REF!
bup-son-yanez-63,node0_SM2_SP,CRS-8-PRP-12G,0,3,2,2,19,#REF!
bup-son-yanez-63,node0_SM0_SP,CRS-8-PRP-12G,0,3,2,2,19,#REF!
bup-son-yanez-63,node0_SM3_SP,CRS-8-PRP-12G,0,3,2,2,19,#REF!
bup-son-yanez-63,node0_SM1_SP,CRS-8-PRP-12G,0,3,2,2,19,#REF!
bup-son-yanez-63,node0_7_CPU0,CRS-8-PRP-12G,0,3,2,2,19,#REF!
bup-son-yanez-63,node0_6_CPU0,CRS-8-PRP-12G,0,3,2,2,19,#REF!
bup-son-yanez-63,node0_5_CPU0,CRS-8-PRP-12G,0,3,2,2,19,#REF!
bup-son-yanez-63,node0_4_CPU0,CRS-8-PRP-12G,0,3,2,2,19,#REF!
bup-son-yanez-63,node0_1_CPU0,CRS-8-PRP-12G,0,3,2,2,19,#REF!
bup-son-yanez-63,node0_0_CPU0,CRS-8-PRP-12G,0,3,2,2,19,#REF!
sec-col-ctc-24,node0_1_CPU0,4X100GE-LO,0,3,2,2,18,#REF!
reg-mex-estrella-22,node0_2_CPU0,4X100GE-LO,0,3,2,1,21,#REF!
ipdsl-mex-vallejo-115,node0_RSP1_CPU0,A9K-RSP440-SE,0,3,2,1,12,#REF!
bup-jal-ctg-71,node0_5_CPU0,4X100GE-LO,0,3,1,6,17,#REF!
vpn-mex-popocatepetl-72,node0_3_CPU0,A9K-RSP440-SE,0,3,1,5,23,#REF!
vpn-qro-triara-53,node0_4_CPU0,GLC-SX-MMD,0,3,1,4,23,#REF!
vpn-qro-triara-53,node0_3_CPU0,GLC-SX-MMD,0,3,1,4,23,#REF!
vpn-tam-anaya-17,node0_0_CPU0,XFP-10GLR-OC192SR,0,3,1,4,18,#REF!
sec-oax-belisario-12,node0_6_CPU0,4X100GE-LO,0,3,1,0,12,#REF!
inet-qro-corregidora-37,node0_RSP1_CPU0,GLC-SX-MMD,0,3,0,5,19,#REF!
ipdsl-tam-madero-27,node0_RSP0_CPU0,A9K-RSP880-LT-SE,0,3,0,4,18,#REF!
ipdsl-tam-madero-27,node0_RSP1_CPU0,A9K-RSP880-LT-SE,0,3,0,4,17,#REF!
sec-tam-matamoros-15,node0_RP0_CPU0,14X10GBE-WL-XFP,0,2,4,1,20,#REF!
sec-tam-matamoros-15,node0_SM3_SP,14X10GBE-WL-XFP,0,2,4,1,20,#REF!
sec-tam-matamoros-15,node0_SM2_SP,14X10GBE-WL-XFP,0,2,4,1,20,#REF!
sec-tam-matamoros-15,node0_SM1_SP,14X10GBE-WL-XFP,0,2,4,1,20,#REF!
sec-tam-matamoros-15,node0_SM0_SP,14X10GBE-WL-XFP,0,2,4,1,20,#REF!
sec-tam-matamoros-15,node0_5_CPU0,14X10GBE-WL-XFP,0,2,4,1,20,#REF!
sec-tam-matamoros-15,node0_4_CPU0,14X10GBE-WL-XFP,0,2,4,1,20,#REF!
sec-tam-matamoros-15,node0_3_CPU0,14X10GBE-WL-XFP,0,2,4,1,20,#REF!
sec-tam-matamoros-15,node0_2_CPU0,14X10GBE-WL-XFP,0,2,4,1,20,#REF!
sec-tam-matamoros-15,node0_1_CPU0,14X10GBE-WL-XFP,0,2,4,1,20,#REF!
sec-tam-matamoros-15,node0_0_CPU0,14X10GBE-WL-XFP,0,2,4,1,20,#REF!
ipdsl-tam-anaya-16,node0_7_CPU0,A9K-RSP440-SE,0,2,4,1,19,#REF!
ipdsl-tam-anaya-16,node0_6_CPU0,A9K-RSP440-SE,0,2,4,1,19,#REF!
ipdsl-tam-anaya-16,node0_3_CPU0,A9K-RSP440-SE,0,2,4,1,19,#REF!
ipdsl-tam-anaya-16,node0_2_CPU0,A9K-RSP440-SE,0,2,4,1,19,#REF!
ipdsl-tam-anaya-16,node0_1_CPU0,A9K-RSP440-SE,0,2,4,1,19,#REF!
ipdsl-tam-anaya-16,node0_0_CPU0,A9K-RSP440-SE,0,2,4,1,19,#REF!
ipdsl-tam-anaya-16,node0_RSP1_CPU0,A9K-RSP440-SE,0,2,4,1,19,#REF!
ipdsl-tam-anaya-16,node0_RSP0_CPU0,A9K-RSP440-SE,0,2,4,1,19,#REF!
sec-ver-petrolera-9,node0_RP1_CPU0,CRS-8-PRP-12G,0,2,4,1,18,#REF!
sec-ver-petrolera-9,node0_RP0_CPU0,CRS-8-PRP-12G,0,2,4,1,18,#REF!
sec-ver-petrolera-9,node0_SM1_SP,CRS-8-PRP-12G,0,2,4,1,18,#REF!
sec-ver-petrolera-9,node0_SM0_SP,CRS-8-PRP-12G,0,2,4,1,18,#REF!
sec-ver-petrolera-9,node0_SM2_SP,CRS-8-PRP-12G,0,2,4,1,18,#REF!
sec-ver-petrolera-9,node0_SM3_SP,CRS-8-PRP-12G,0,2,4,1,18,#REF!
sec-ver-petrolera-9,node0_6_CPU0,CRS-8-PRP-12G,0,2,4,1,18,#REF!
sec-ver-petrolera-9,node0_4_CPU0,CRS-8-PRP-12G,0,2,4,1,18,#REF!
sec-ver-petrolera-9,node0_1_CPU0,CRS-8-PRP-12G,0,2,4,1,18,#REF!
sec-ver-petrolera-9,node0_0_CPU0,CRS-8-PRP-12G,0,2,4,1,18,#REF!
reg-son-garmendia-36,node0_RP1_CPU0,CPAK-100G-LR4,0,2,4,1,17,#REF!
reg-son-garmendia-36,node0_RP0_CPU0,CPAK-100G-LR4,0,2,4,1,17,#REF!
reg-son-garmendia-36,node0_SM0_SP,CPAK-100G-LR4,0,2,4,1,17,#REF!
reg-son-garmendia-36,node0_SM1_SP,CPAK-100G-LR4,0,2,4,1,17,#REF!
reg-son-garmendia-36,node0_SM3_SP,CPAK-100G-LR4,0,2,4,1,17,#REF!
reg-son-garmendia-36,node0_SM2_SP,CPAK-100G-LR4,0,2,4,1,17,#REF!
reg-son-garmendia-36,node0_7_CPU0,CPAK-100G-LR4,0,2,4,1,17,#REF!
reg-son-garmendia-36,node0_6_CPU0,CPAK-100G-LR4,0,2,4,1,17,#REF!
reg-son-garmendia-36,node0_5_CPU0,CPAK-100G-LR4,0,2,4,1,17,#REF!
reg-son-garmendia-36,node0_0_CPU0,CPAK-100G-LR4,0,2,4,1,17,#REF!
reg-mex-estrella-23,node0_RP1_CPU0,XFP10GLR-192SR-L,0,2,4,0,21,#REF!
reg-mex-estrella-23,node0_RP0_CPU0,XFP10GLR-192SR-L,0,2,4,0,21,#REF!
reg-mex-estrella-23,node0_SM2_SP,XFP10GLR-192SR-L,0,2,4,0,21,#REF!
reg-mex-estrella-23,node0_SM3_SP,XFP10GLR-192SR-L,0,2,4,0,21,#REF!
reg-mex-estrella-23,node0_SM1_SP,XFP10GLR-192SR-L,0,2,4,0,21,#REF!
reg-mex-estrella-23,node0_SM0_SP,XFP10GLR-192SR-L,0,2,4,0,21,#REF!
reg-mex-estrella-23,node0_7_CPU0,XFP10GLR-192SR-L,0,2,4,0,21,#REF!
reg-mex-estrella-23,node0_6_CPU0,XFP10GLR-192SR-L,0,2,4,0,21,#REF!
reg-mex-estrella-23,node0_5_CPU0,XFP10GLR-192SR-L,0,2,4,0,21,#REF!
reg-mex-estrella-23,node0_4_CPU0,XFP10GLR-192SR-L,0,2,4,0,21,#REF!
reg-mex-estrella-23,node0_1_CPU0,XFP10GLR-192SR-L,0,2,4,0,21,#REF!
reg-mex-estrella-23,node0_0_CPU0,XFP10GLR-192SR-L,0,2,4,0,21,#REF!
sec-tam-matamoros-15,node0_RP1_CPU0,14X10GBE-WL-XFP,0,2,3,6,19,#REF!
reg-jal-lasfuentes-33,node0_RP1_CPU0,14X10GBE-WL-XFP,0,2,3,5,19,#REF!
reg-jal-lasfuentes-33,node0_RP0_CPU0,14X10GBE-WL-XFP,0,2,3,5,19,#REF!
reg-jal-lasfuentes-33,node0_SM2_SP,14X10GBE-WL-XFP,0,2,3,5,19,#REF!
reg-jal-lasfuentes-33,node0_SM3_SP,14X10GBE-WL-XFP,0,2,3,5,19,#REF!
reg-jal-lasfuentes-33,node0_SM0_SP,14X10GBE-WL-XFP,0,2,3,5,19,#REF!
reg-jal-lasfuentes-33,node0_SM1_SP,14X10GBE-WL-XFP,0,2,3,5,19,#REF!
reg-jal-lasfuentes-33,node0_2_CPU0,14X10GBE-WL-XFP,0,2,3,5,19,#REF!
reg-jal-lasfuentes-33,node0_1_CPU0,14X10GBE-WL-XFP,0,2,3,5,19,#REF!
reg-jal-lasfuentes-33,node0_0_CPU0,14X10GBE-WL-XFP,0,2,3,5,19,#REF!
reg-ver-mocambo-23,node0_RP1_CPU0,4X100GE-LO,0,2,3,5,19,#REF!
reg-ver-mocambo-23,node0_RP0_CPU0,4X100GE-LO,0,2,3,5,19,#REF!
reg-ver-mocambo-23,node0_SM2_SP,4X100GE-LO,0,2,3,5,19,#REF!
reg-ver-mocambo-23,node0_SM3_SP,4X100GE-LO,0,2,3,5,19,#REF!
reg-ver-mocambo-23,node0_SM0_SP,4X100GE-LO,0,2,3,5,19,#REF!
reg-ver-mocambo-23,node0_SM1_SP,4X100GE-LO,0,2,3,5,19,#REF!
reg-ver-mocambo-23,node0_7_CPU0,4X100GE-LO,0,2,3,5,19,#REF!
reg-ver-mocambo-23,node0_6_CPU0,4X100GE-LO,0,2,3,5,19,#REF!
reg-ver-mocambo-23,node0_5_CPU0,4X100GE-LO,0,2,3,5,19,#REF!
reg-ver-mocambo-23,node0_2_CPU0,4X100GE-LO,0,2,3,5,19,#REF!
reg-ver-mocambo-23,node0_1_CPU0,4X100GE-LO,0,2,3,5,19,#REF!
reg-ver-mocambo-23,node0_0_CPU0,4X100GE-LO,0,2,3,5,19,#REF!
reg-jal-lasfuentes-33,node0_3_CPU0,14X10GBE-WL-XFP,0,2,3,4,17,#REF!
reg-nvl-mayo-69,node0_5_CPU0,4X100GE-LO,0,2,3,3,17,#REF!
reg-yuc-plaza-43,node0_SM2_SP,CPAK-100G-LR4,0,2,3,1,20,#REF!
reg-yuc-plaza-43,node0_SM3_SP,CPAK-100G-LR4,0,2,3,1,20,#REF!
reg-yuc-plaza-43,node0_SM1_SP,CPAK-100G-LR4,0,2,3,1,20,#REF!
reg-yuc-plaza-43,node0_RP1_CPU0,CPAK-100G-LR4,0,2,3,1,19,#REF!
reg-yuc-plaza-43,node0_RP0_CPU0,CPAK-100G-LR4,0,2,3,1,19,#REF!
reg-yuc-plaza-43,node0_SM0_SP,CPAK-100G-LR4,0,2,3,1,19,#REF!
reg-yuc-plaza-43,node0_6_CPU0,CPAK-100G-LR4,0,2,3,1,19,#REF!
reg-yuc-plaza-43,node0_3_CPU0,CPAK-100G-LR4,0,2,3,1,19,#REF!
reg-yuc-plaza-43,node0_0_CPU0,CPAK-100G-LR4,0,2,3,1,19,#REF!
reg-son-yanez-61,node0_RP1_CPU0,CPAK-100G-LR4,0,2,3,1,18,#REF!
reg-son-yanez-61,node0_RP0_CPU0,CPAK-100G-LR4,0,2,3,1,18,#REF!
reg-son-yanez-61,node0_SM3_SP,CPAK-100G-LR4,0,2,3,1,18,#REF!
reg-son-yanez-61,node0_SM2_SP,CPAK-100G-LR4,0,2,3,1,18,#REF!
reg-son-yanez-61,node0_SM0_SP,CPAK-100G-LR4,0,2,3,1,18,#REF!
reg-son-yanez-61,node0_SM1_SP,CPAK-100G-LR4,0,2,3,1,18,#REF!
reg-son-yanez-61,node0_7_CPU0,CPAK-100G-LR4,0,2,3,1,18,#REF!
reg-son-yanez-61,node0_6_CPU0,CPAK-100G-LR4,0,2,3,1,18,#REF!
reg-son-yanez-61,node0_5_CPU0,CPAK-100G-LR4,0,2,3,1,18,#REF!
reg-son-yanez-61,node0_0_CPU0,CPAK-100G-LR4,0,2,3,1,18,#REF!
sec-ver-leandrovalle-25,node0_6_CPU0,1X100GBE,0,2,3,0,23,#REF!
sec-ver-leandrovalle-27,node0_6_CPU0,1X100GBE,0,2,3,0,22,#REF!
sec-ags-vinedo-13,node0_RP1_CPU0,1X100GBE,0,2,3,0,22,#REF!
sec-ags-vinedo-13,node0_RP0_CPU0,1X100GBE,0,2,3,0,22,#REF!
sec-ags-vinedo-13,node0_SM2_SP,1X100GBE,0,2,3,0,22,#REF!
sec-ags-vinedo-13,node0_SM3_SP,1X100GBE,0,2,3,0,22,#REF!
sec-ags-vinedo-13,node0_SM0_SP,1X100GBE,0,2,3,0,22,#REF!
sec-ags-vinedo-13,node0_SM1_SP,1X100GBE,0,2,3,0,22,#REF!
sec-ags-vinedo-13,node0_7_CPU0,1X100GBE,0,2,3,0,22,#REF!
sec-ags-vinedo-13,node0_5_CPU0,1X100GBE,0,2,3,0,22,#REF!
sec-ags-vinedo-13,node0_3_CPU0,1X100GBE,0,2,3,0,22,#REF!
sec-ags-vinedo-13,node0_2_CPU0,1X100GBE,0,2,3,0,22,#REF!
sec-ags-vinedo-13,node0_1_CPU0,1X100GBE,0,2,3,0,22,#REF!
sec-ags-vinedo-13,node0_0_CPU0,1X100GBE,0,2,3,0,22,#REF!
ipdsl-cam-campeche-15,node0_5_CPU0,A9K-RSP440-SE,0,2,2,6,23,#REF!
reg-mor-mirador-29,node0_0_CPU0,SFP-10G-LR,0,2,2,4,22,#REF!
ipdsl-hgo-tula-4,node0_4_CPU0,A9K-RSP880-LT-SE,0,2,2,3,20,#REF!
ipdsl-hgo-tula-4,node0_RSP0_CPU0,A9K-RSP880-LT-SE,0,2,2,3,20,#REF!
ipdsl-tam-anaya-16,node0_4_CPU0,A9K-RSP440-SE,0,2,2,3,16,#REF!
ipdsl-mex-ctsj-65,node0_1_CPU0,A9K-RSP440-SE,0,2,2,1,21,#REF!
ipdsl-mex-balbuena-4,node0_7_CPU0,CFP-100G-LR4,0,2,2,1,19,#REF!
ipdsl-mex-balbuena-4,node0_6_CPU0,CFP-100G-LR4,0,2,2,1,19,#REF!
ipdsl-mex-balbuena-4,node0_5_CPU0,CFP-100G-LR4,0,2,2,1,19,#REF!
ipdsl-mex-balbuena-4,node0_4_CPU0,CFP-100G-LR4,0,2,2,1,19,#REF!
ipdsl-mex-balbuena-4,node0_3_CPU0,CFP-100G-LR4,0,2,2,1,19,#REF!
ipdsl-mex-balbuena-4,node0_2_CPU0,CFP-100G-LR4,0,2,2,1,19,#REF!
ipdsl-mex-balbuena-4,node0_1_CPU0,CFP-100G-LR4,0,2,2,1,19,#REF!
ipdsl-mex-balbuena-4,node0_0_CPU0,CFP-100G-LR4,0,2,2,1,19,#REF!
ipdsl-mex-balbuena-4,node0_RSP1_CPU0,CFP-100G-LR4,0,2,2,1,19,#REF!
ipdsl-mex-balbuena-4,node0_RSP0_CPU0,CFP-100G-LR4,0,2,2,1,19,#REF!
ipdsl-jal-tepatitlan-9,node0_2_CPU0,A9K-RSP440-SE,0,2,2,1,18,#REF!
ipdsl-son-yanez-67,node0_7_CPU0,A9K-RSP880-LT-SE,0,2,2,1,17,#REF!
ipdsl-son-yanez-67,node0_6_CPU0,A9K-RSP880-LT-SE,0,2,2,1,17,#REF!
ipdsl-son-yanez-67,node0_5_CPU0,A9K-RSP880-LT-SE,0,2,2,1,17,#REF!
ipdsl-son-yanez-67,node0_4_CPU0,A9K-RSP880-LT-SE,0,2,2,1,17,#REF!
ipdsl-son-yanez-67,node0_3_CPU0,A9K-RSP880-LT-SE,0,2,2,1,17,#REF!
ipdsl-son-yanez-67,node0_2_CPU0,A9K-RSP880-LT-SE,0,2,2,1,17,#REF!
ipdsl-son-yanez-67,node0_1_CPU0,A9K-RSP880-LT-SE,0,2,2,1,17,#REF!
ipdsl-son-yanez-67,node0_0_CPU0,A9K-RSP880-LT-SE,0,2,2,1,17,#REF!
ipdsl-son-yanez-67,node0_RSP1_CPU0,A9K-RSP880-LT-SE,0,2,2,1,17,#REF!
ipdsl-son-yanez-67,node0_RSP0_CPU0,A9K-RSP880-LT-SE,0,2,2,1,17,#REF!
ipdsl-mex-lago-5,node0_7_CPU0,CFP-100G-LR4,0,2,2,0,19,#REF!
ipdsl-mex-lago-5,node0_4_CPU0,CFP-100G-LR4,0,2,2,0,19,#REF!
ipdsl-mex-lago-5,node0_1_CPU0,CFP-100G-LR4,0,2,2,0,19,#REF!
ipdsl-mex-lago-5,node0_0_CPU0,CFP-100G-LR4,0,2,2,0,19,#REF!
ipdsl-mex-lago-5,node0_RSP1_CPU0,CFP-100G-LR4,0,2,2,0,19,#REF!
ipdsl-mex-lago-5,node0_RSP0_CPU0,CFP-100G-LR4,0,2,2,0,19,#REF!
ipdsl-ver-leandrovalle-28,node0_7_CPU0,A9K-RSP880-LT-SE,0,2,2,0,18,#REF!
ipdsl-ver-leandrovalle-28,node0_6_CPU0,A9K-RSP880-LT-SE,0,2,2,0,18,#REF!
ipdsl-ver-leandrovalle-28,node0_5_CPU0,A9K-RSP880-LT-SE,0,2,2,0,18,#REF!
ipdsl-ver-leandrovalle-28,node0_4_CPU0,A9K-RSP880-LT-SE,0,2,2,0,18,#REF!
ipdsl-ver-leandrovalle-28,node0_3_CPU0,A9K-RSP880-LT-SE,0,2,2,0,18,#REF!
ipdsl-ver-leandrovalle-28,node0_2_CPU0,A9K-RSP880-LT-SE,0,2,2,0,18,#REF!
ipdsl-ver-leandrovalle-28,node0_0_CPU0,A9K-RSP880-LT-SE,0,2,2,0,18,#REF!
ipdsl-ver-leandrovalle-28,node0_RSP0_CPU0,A9K-RSP880-LT-SE,0,2,2,0,18,#REF!
vpntc-mex-vallejo-124,node0_7_CPU0,SFP-10G-LR-S,0,2,1,6,21,#REF!
vpntc-mex-vallejo-124,node0_6_CPU0,SFP-10G-LR-S,0,2,1,6,21,#REF!
vpntc-mex-vallejo-124,node0_5_CPU0,SFP-10G-LR-S,0,2,1,6,21,#REF!
vpntc-mex-vallejo-124,node0_4_CPU0,SFP-10G-LR-S,0,2,1,6,21,#REF!
vpntc-mex-vallejo-124,node0_3_CPU0,SFP-10G-LR-S,0,2,1,6,21,#REF!
vpntc-mex-vallejo-124,node0_2_CPU0,SFP-10G-LR-S,0,2,1,6,21,#REF!
vpntc-mex-vallejo-124,node0_1_CPU0,SFP-10G-LR-S,0,2,1,6,21,#REF!
vpntc-mex-vallejo-124,node0_0_CPU0,SFP-10G-LR-S,0,2,1,6,21,#REF!
vpntc-mex-vallejo-124,node0_RSP1_CPU0,SFP-10G-LR-S,0,2,1,6,21,#REF!
vpntc-mex-vallejo-124,node0_RSP0_CPU0,SFP-10G-LR-S,0,2,1,6,21,#REF!
vpntc-jal-lasfuentes-40,node0_0_CPU0,A9K-RSP880-SE,0,2,1,6,21,#REF!
vpntc-jal-lasfuentes-40,node0_RSP1_CPU0,A9K-RSP880-SE,0,2,1,6,21,#REF!
vpntc-jal-lasfuentes-40,node0_RSP0_CPU0,A9K-RSP880-SE,0,2,1,6,21,#REF!
ipdsl-ags-vinedo-15,node0_7_CPU0,A9K-RSP880-LT-SE,0,2,1,6,17,#REF!
ipdsl-ags-vinedo-15,node0_6_CPU0,A9K-RSP880-LT-SE,0,2,1,6,17,#REF!
ipdsl-ags-vinedo-15,node0_5_CPU0,A9K-RSP880-LT-SE,0,2,1,6,17,#REF!
ipdsl-ags-vinedo-15,node0_4_CPU0,A9K-RSP880-LT-SE,0,2,1,6,17,#REF!
ipdsl-ags-vinedo-15,node0_3_CPU0,A9K-RSP880-LT-SE,0,2,1,6,17,#REF!
ipdsl-ags-vinedo-15,node0_2_CPU0,A9K-RSP880-LT-SE,0,2,1,6,17,#REF!
ipdsl-ags-vinedo-15,node0_1_CPU0,A9K-RSP880-LT-SE,0,2,1,6,17,#REF!
ipdsl-ags-vinedo-15,node0_0_CPU0,A9K-RSP880-LT-SE,0,2,1,6,17,#REF!
ipdsl-ags-vinedo-15,node0_RSP1_CPU0,A9K-RSP880-LT-SE,0,2,1,6,17,#REF!
ipdsl-ags-vinedo-15,node0_RSP0_CPU0,A9K-RSP880-LT-SE,0,2,1,6,17,#REF!
ipdsl-edo-cuautitlan-44,node0_7_CPU0,A9K-RSP880-LT-SE,0,2,1,6,16,#REF!
ipdsl-edo-cuautitlan-44,node0_6_CPU0,A9K-RSP880-LT-SE,0,2,1,6,16,#REF!
ipdsl-edo-cuautitlan-44,node0_5_CPU0,A9K-RSP880-LT-SE,0,2,1,6,16,#REF!
ipdsl-edo-cuautitlan-44,node0_4_CPU0,A9K-RSP880-LT-SE,0,2,1,6,16,#REF!
ipdsl-edo-cuautitlan-44,node0_3_CPU0,A9K-RSP880-LT-SE,0,2,1,6,16,#REF!
ipdsl-edo-cuautitlan-44,node0_2_CPU0,A9K-RSP880-LT-SE,0,2,1,6,16,#REF!
ipdsl-edo-cuautitlan-44,node0_1_CPU0,A9K-RSP880-LT-SE,0,2,1,6,16,#REF!
ipdsl-edo-cuautitlan-44,node0_0_CPU0,A9K-RSP880-LT-SE,0,2,1,6,16,#REF!
ipdsl-edo-cuautitlan-44,node0_RSP1_CPU0,A9K-RSP880-LT-SE,0,2,1,6,16,#REF!
ipdsl-edo-cuautitlan-44,node0_RSP0_CPU0,A9K-RSP880-LT-SE,0,2,1,6,16,#REF!
ipdsl-nvl-santafe-28,node0_2_CPU0,GLC-SX-MMD,0,2,1,5,21,#REF!
vpntc-bcn-piopico-41,node0_1_CPU0,A9K-RSP880-SE,0,2,1,5,20,#REF!
vpntc-bcn-piopico-41,node0_0_CPU0,A9K-RSP880-SE,0,2,1,5,20,#REF!
vpntc-bcn-piopico-41,node0_RSP1_CPU0,A9K-RSP880-SE,0,2,1,5,20,#REF!
vpntc-bcn-piopico-41,node0_RSP0_CPU0,A9K-RSP880-SE,0,2,1,5,20,#REF!
vpntc-pue-fuertes-80,node0_4_CPU0,A9K-RSP880-SE,0,2,1,5,19,#REF!
vpntc-pue-fuertes-80,node0_3_CPU0,A9K-RSP880-SE,0,2,1,5,19,#REF!
vpntc-pue-fuertes-80,node0_2_CPU0,A9K-RSP880-SE,0,2,1,5,19,#REF!
vpntc-pue-fuertes-80,node0_RSP1_CPU0,A9K-RSP880-SE,0,2,1,5,19,#REF!
vpntc-pue-fuertes-80,node0_RSP0_CPU0,A9K-RSP880-SE,0,2,1,5,19,#REF!
vpntc-nvl-mayo-102,node0_3_CPU0,A9K-RSP880-SE,0,2,1,5,19,#REF!
ipdsl-mex-roma-89,node0_7_CPU0,A9K-RSP880-LT-SE,0,2,1,5,18,#REF!
ipdsl-mex-roma-89,node0_6_CPU0,A9K-RSP880-LT-SE,0,2,1,5,18,#REF!
ipdsl-mex-roma-89,node0_5_CPU0,A9K-RSP880-LT-SE,0,2,1,5,18,#REF!
ipdsl-mex-roma-89,node0_4_CPU0,A9K-RSP880-LT-SE,0,2,1,5,18,#REF!
ipdsl-mex-roma-89,node0_3_CPU0,A9K-RSP880-LT-SE,0,2,1,5,18,#REF!
ipdsl-mex-roma-89,node0_2_CPU0,A9K-RSP880-LT-SE,0,2,1,5,18,#REF!
ipdsl-mex-roma-89,node0_1_CPU0,A9K-RSP880-LT-SE,0,2,1,5,18,#REF!
ipdsl-mex-roma-89,node0_0_CPU0,A9K-RSP880-LT-SE,0,2,1,5,18,#REF!
ipdsl-mex-roma-89,node0_RSP1_CPU0,A9K-RSP880-LT-SE,0,2,1,5,18,#REF!
ipdsl-mex-roma-89,node0_RSP0_CPU0,A9K-RSP880-LT-SE,0,2,1,5,18,#REF!
ipdsl-bcs-lapazbcs-25,node0_7_CPU0,A9K-RSP880-LT-SE,0,2,1,5,17,#REF!
ipdsl-bcs-lapazbcs-25,node0_6_CPU0,A9K-RSP880-LT-SE,0,2,1,5,17,#REF!
ipdsl-bcs-lapazbcs-25,node0_5_CPU0,A9K-RSP880-LT-SE,0,2,1,5,17,#REF!
ipdsl-bcs-lapazbcs-25,node0_4_CPU0,A9K-RSP880-LT-SE,0,2,1,5,17,#REF!
ipdsl-bcs-lapazbcs-25,node0_3_CPU0,A9K-RSP880-LT-SE,0,2,1,5,17,#REF!
ipdsl-bcs-lapazbcs-25,node0_2_CPU0,A9K-RSP880-LT-SE,0,2,1,5,17,#REF!
ipdsl-bcs-lapazbcs-25,node0_1_CPU0,A9K-RSP880-LT-SE,0,2,1,5,17,#REF!
ipdsl-bcs-lapazbcs-25,node0_0_CPU0,A9K-RSP880-LT-SE,0,2,1,5,17,#REF!
ipdsl-bcs-lapazbcs-25,node0_RSP1_CPU0,A9K-RSP880-LT-SE,0,2,1,5,17,#REF!
ipdsl-bcs-lapazbcs-25,node0_RSP0_CPU0,A9K-RSP880-LT-SE,0,2,1,5,17,#REF!
ipdsl-nvl-santafe-28,node0_3_CPU0,GLC-SX-MMD,0,2,1,5,17,#REF!
ipdsl-mex-xochimilco-5,node0_6_CPU0,CFP-100G-LR4,0,2,1,4,22,#REF!
vpntc-chi-catedral-56,node0_2_CPU0,SFP-10G-LR,0,2,1,4,21,#REF!
vpntc-chi-catedral-56,node0_1_CPU0,SFP-10G-LR,0,2,1,4,21,#REF!
vpntc-chi-catedral-56,node0_0_CPU0,SFP-10G-LR,0,2,1,4,21,#REF!
vpntc-chi-catedral-56,node0_RSP1_CPU0,SFP-10G-LR,0,2,1,4,21,#REF!
vpntc-chi-catedral-56,node0_RSP0_CPU0,SFP-10G-LR,0,2,1,4,21,#REF!
ipdsl-edo-arboledas-3,node0_7_CPU0,A9K-RSP880-LT-SE,0,2,1,4,19,#REF!
ipdsl-edo-arboledas-3,node0_6_CPU0,A9K-RSP880-LT-SE,0,2,1,4,19,#REF!
ipdsl-edo-arboledas-3,node0_5_CPU0,A9K-RSP880-LT-SE,0,2,1,4,19,#REF!
ipdsl-edo-arboledas-3,node0_4_CPU0,A9K-RSP880-LT-SE,0,2,1,4,19,#REF!
ipdsl-edo-arboledas-3,node0_3_CPU0,A9K-RSP880-LT-SE,0,2,1,4,19,#REF!
ipdsl-edo-arboledas-3,node0_2_CPU0,A9K-RSP880-LT-SE,0,2,1,4,19,#REF!
ipdsl-edo-arboledas-3,node0_1_CPU0,A9K-RSP880-LT-SE,0,2,1,4,19,#REF!
ipdsl-edo-arboledas-3,node0_0_CPU0,A9K-RSP880-LT-SE,0,2,1,4,19,#REF!
